a_star,inclination_deg,alpha,beta,emission_radius,redshift,emission_mu
0.9,70.0,-75.25,1.75,74.09531240563666,0.8830020603406518,0.3065370032951902
0.9,70.0,-71.75,1.75,70.62941793067858,0.8799327169408082,0.30570288393671863
0.9,70.0,-68.25,1.75,67.16475926525818,0.8766243789140467,0.3047943590141594
0.9,70.0,-64.75,1.75,63.7015383276132,0.8730447629570907,0.3038017920879423
0.9,70.0,-61.25,1.75,60.24000167471742,0.8691552627685836,0.30271361671446845
0.9,70.0,-57.75,1.75,56.780453529032904,0.8649092929391521,0.30151581506110764
0.9,70.0,-54.25,1.75,53.32327368345221,0.8602500805429728,0.3001912158053415
0.9,70.0,-50.75,1.75,49.86894249013867,0.8551076774524218,0.2987185339858251
0.9,70.0,-47.25,1.75,46.41807642916308,0.8493948545795791,0.2970710350878062
0.9,70.0,-43.75,1.75,42.97147993021478,0.8430013630007165,0.295214640242
0.9,70.0,-40.25,1.75,39.53022273880276,0.835785763239597,0.293105182178305
0.9,70.0,-36.75,1.75,36.09575880542097,0.8275635609750011,0.2906843389185507
0.9,70.0,-33.25,1.75,32.6701151791042,0.8180896216159004,0.2878734554799378
0.9,70.0,-29.75,1.75,29.25620386599804,0.8070315679484894,0.2845639046188436
0.9,70.0,-26.25,1.75,25.85836088245456,0.7939288294768753,0.28060163737218213
0.9,70.0,-22.75,1.75,22.483330129110996,0.7781291332849267,0.2757618355559889
0.9,70.0,-19.25,1.75,19.14218214191626,0.7586923044991639,0.2697069427921865
0.9,70.0,-15.75,1.75,15.85437347933953,0.7342632679059242,0.26192004623674775
0.9,70.0,-12.25,1.75,12.657247213584196,0.7030193508999445,0.2516257382688517
0.9,70.0,-8.75,1.75,9.631161073958276,0.663460116790231,0.23789968924363655
0.9,70.0,-5.25,1.75,6.974637741291022,0.6209977548580862,0.22159244586403093
0.9,70.0,-1.75,1.75,5.217188476670759,0.6259093632331425,0.2188224450171342
0.9,70.0,1.75,1.75,5.2736265749786115,0.812109183334533,0.2808222276040227
0.9,70.0,5.25,1.75,7.092318604227934,1.0438539595422425,0.36617797822273507
0.9,70.0,8.75,1.75,9.759662180771784,1.1424494983757403,0.40414171636402574
0.9,70.0,12.25,1.75,12.780236279508202,1.1698596155195273,0.4145903729033203
0.9,70.0,15.75,1.75,15.968096165693577,1.1734509913254543,0.4155211330701232
0.9,70.0,19.25,1.75,19.24652858732343,1.1694847795805194,0.4134172003054362
0.9,70.0,22.75,1.75,22.579164371035308,1.1632933619912087,0.41045246560333537
0.9,70.0,26.25,1.75,25.946718925988527,1.1567088621704884,0.40737763511283914
0.9,70.0,29.75,1.75,29.33805546064293,1.150371346723298,0.4044510018031822
0.9,70.0,33.25,1.75,32.7463043474005,1.1444867687871612,0.401750683268139
0.9,70.0,36.75,1.75,36.16700171039223,1.1390965391876673,0.3992869992938066
0.9,70.0,40.25,1.75,39.59712242643125,1.134180083579464,0.39704540668980853
0.9,70.0,43.75,1.75,43.03454423937937,1.1296956865607002,0.3950035340130437
0.9,70.0,47.25,1.75,46.477734551046325,1.1255970537891733,0.3931379873455453
0.9,70.0,50.75,1.75,49.925559036248515,1.1218398711776885,0.39142695055032334
0.9,70.0,54.25,1.75,53.37716021835612,1.1183841306063484,0.3898510218675368
0.9,70.0,57.75,1.75,56.83187789400567,1.1151946585316155,0.38839331720909126
0.9,70.0,61.25,1.75,60.289195494109364,1.1122409078963211,0.3870392858435136
0.9,70.0,64.75,1.75,63.74870305583297,1.1094964814763362,0.3857764323452371
0.9,70.0,68.25,1.75,67.21007107444606,1.1069385921817467,0.384594028244781
0.9,70.0,71.75,1.75,70.6730316803037,1.1045475465689019,0.3834828463688053
0.9,70.0,75.25,1.75,74.13736488370417,1.1023062835708675,0.38243492836921683
0.9,70.0,78.75,1.75,77.60288833825702,1.1001999763155554,0.3814433869024211
0.9,70.0,-78.75,5.25,78.3377867101784,0.8873150341327853,0.30984144356842386
0.9,70.0,-75.25,5.25,74.96901816641424,0.884751241477023,0.309099114328278
0.9,70.0,-71.75,5.25,71.60729285660794,0.8820271334841382,0.30829920657831006
0.9,70.0,-68.25,5.25,68.25362696130524,0.8791270816971899,0.3074361209681483
0.9,70.0,-64.75,5.25,64.90923828009619,0.8760336824815108,0.3065035342901389
0.9,70.0,-61.25,5.25,61.575598150872,0.8727276432047402,0.3054943174423875
0.9,70.0,-57.75,5.25,58.25449994168083,0.8691877480332351,0.30440046465337733
0.9,70.0,-54.25,5.25,54.94815064041646,0.8653909833726122,0.3032130542193656
0.9,70.0,-50.75,5.25,51.659294825876586,0.8613129638405391,0.30192228001361376
0.9,70.0,-47.25,5.25,48.39138480060993,0.8569289080132381,0.3005176261376971
0.9,70.0,-43.75,5.25,45.14881761721491,0.8522156069975619,0.2989883178023183
0.9,70.0,-40.25,5.25,41.937270364756344,0.8471551783843004,0.2973242957680625
0.9,70.0,-36.75,5.25,38.76418213017588,0.8417420374859729,0.2955181742203121
0.9,70.0,-33.25,5.25,35.63945796221407,0.8359956948506915,0.2935690444666938
0.9,70.0,-29.75,5.25,32.576512767946014,0.8299841612563489,0.29148974854021203
0.9,70.0,-26.25,5.25,29.59383831141104,0.823866698166013,0.28932067769552566
0.9,70.0,-22.75,5.25,26.71736943174611,0.8179715507007024,0.28715573606007316
0.9,70.0,-19.25,5.25,23.984028945866736,0.8129348903809783,0.28519032417251816
0.9,70.0,-15.75,5.25,21.446842564896926,0.8099374210722514,0.2838060494020452
0.9,70.0,-12.25,5.25,19.181562339331805,0.8110590438646428,0.2837039072561669
0.9,70.0,-8.75,5.25,17.292817833464067,0.8196361634453312,0.28605366107904945
0.9,70.0,-5.25,5.25,15.912855989961402,0.8400570272466922,0.2924670538747626
0.9,70.0,-1.75,5.25,15.179455884076708,0.8757663314277911,0.304339002669074
0.9,70.0,1.75,5.25,15.185920013803969,0.9251675504017716,0.32136164136407563
0.9,70.0,5.25,5.25,15.931280708871967,0.9796187527855199,0.3406381506654983
0.9,70.0,8.75,5.25,17.320828056258527,1.028386197220191,0.3582930837304005
0.9,70.0,12.25,5.25,19.21640274161847,1.0654444205406304,0.37197068807833084
0.9,70.0,15.75,5.25,21.48609828524925,1.0905173199154556,0.3813823425929924
0.9,70.0,19.25,5.25,24.025864936361454,1.1061388462923574,0.38733344876300496
0.9,70.0,22.75,5.25,26.76049367538003,1.1151849122992796,0.39082404545842275
0.9,70.0,26.25,5.25,29.637379220565197,1.1199277194664663,0.3926740652862971
0.9,70.0,29.75,5.25,32.61989841224301,1.1219363812175096,0.3934636478788107
0.9,70.0,33.25,5.25,35.68232197832831,1.1222349076049312,0.39357859602688805
0.9,70.0,36.75,5.25,38.80629672824685,1.1214770246314685,0.3932691415395317
0.9,70.0,40.25,5.25,41.97850043325575,1.120077625680021,0.3926963379393675
0.9,70.0,43.75,5.25,45.18908977227789,1.1183003456121097,0.39196384795972616
0.9,70.0,47.25,5.25,48.43066661004818,1.1163132741580366,0.3911385792099511
0.9,70.0,50.75,5.25,51.69758085360085,1.114223859514242,0.39026382199822
0.9,70.0,54.25,5.25,54.985453045801556,1.1121007547980832,0.3893675856689938
0.9,70.0,57.75,5.25,58.2908421253659,1.1099875756129054,0.3884679118725745
0.9,70.0,61.25,5.25,61.61101044857344,1.1079116455330171,0.38757628925106286
0.9,70.0,64.75,5.25,64.94375504161117,1.1058896148788764,0.38669986926250177
0.9,70.0,68.25,5.25,68.28728457154314,1.1039311098466447,0.38584291917191293
0.9,70.0,71.75,5.25,71.64012840188863,1.1020411266492944,0.38500778413307124
0.9,70.0,75.25,5.25,75.00106854395115,1.1002216165657566,0.38419552952017855
0.9,70.0,78.75,5.25,78.3690880442814,1.0984725437319518,0.3834063736881068
0.9,70.0,-75.25,8.75,77.0488453506806,0.8887438434354281,0.31264985075654517
0.9,70.0,-71.75,8.75,73.83926375973859,0.886585588880866,0.31199123038908677
0.9,70.0,-68.25,8.75,70.64825118036472,0.884342331783626,0.31129607248532565
0.9,70.0,-64.75,8.75,67.47839174921131,0.8820151151423247,0.31056397702514915
0.9,70.0,-61.25,8.75,64.33275151680198,0.8796075838906173,0.3097952821173593
0.9,70.0,-57.75,8.75,61.21499039044578,0.8771271865640716,0.3089914468321883
0.9,70.0,-54.25,8.75,58.12950468959969,0.8745868866986517,0.3081556054701362
0.9,70.0,-50.75,8.75,55.08160942450694,0.8720076018830617,0.3072933703618905
0.9,70.0,-47.25,8.75,52.07777216376212,0.8694216799238493,0.3064139940215423
0.9,70.0,-43.75,8.75,49.12591371967276,0.8668778454544408,0.30553204756362373
0.9,70.0,-40.25,8.75,46.23579425384647,0.8644482064660647,0.3046698342237887
0.9,70.0,-36.75,8.75,43.41950642148754,0.8622380833692135,0.3038608282008598
0.9,70.0,-33.25,8.75,40.69209743704129,0.8603995497254135,0.30315449242890313
0.9,70.0,-29.75,8.75,38.072335135821945,0.8591494839216551,0.30262282705158666
0.9,70.0,-26.25,8.75,35.583610234891694,0.8587922295734358,0.3023687972861939
0.9,70.0,-22.75,8.75,33.25491237718487,0.8597448483454722,0.30253609709787777
0.9,70.0,-19.25,8.75,31.12170722733405,0.8625580606203656,0.3033180173845312
0.9,70.0,-15.75,8.75,29.226351476688375,0.8679167176771186,0.30495986648504525
0.9,70.0,-12.25,8.75,27.617418785132468,0.8765902817229528,0.3077443701010361
0.9,70.0,-8.75,8.75,26.34708536015509,0.8892940045643024,0.31194528478977923
0.9,70.0,-5.25,8.75,25.465848285272063,0.9064377773746486,0.3177390891574435
0.9,70.0,-1.75,8.75,25.014755690823634,0.927812005685773,0.32508955665511263
0.9,70.0,1.75,8.75,25.017053373932722,0.9523760644174599,0.33366272627777277
0.9,70.0,5.25,8.75,25.47261577781289,0.9783589148169503,0.34284997677570384
0.9,70.0,8.75,8.75,26.35797353563219,1.0037172547046875,0.3519227878138129
0.9,70.0,12.25,8.75,27.63192445146808,1.026715447228558,0.36024096515992815
0.9,70.0,15.75,8.75,29.243899998279197,1.0462996797143838,0.36739593760140926
0.9,70.0,19.25,8.75,31.14172273371642,1.0621351405022579,0.37323536003347363
0.9,70.0,22.75,8.75,33.27686403897317,1.0744134726837689,0.37780169780730444
0.9,70.0,26.25,8.75,35.6070353500577,1.0836061275895232,0.38124639888924305
0.9,70.0,29.75,8.75,38.09684544557286,1.0902718938965898,0.3837601003379204
0.9,70.0,33.25,8.75,40.71737555523733,1.094944258533721,0.38553013559786614
0.9,70.0,36.75,8.75,43.445297587792375,1.098081739194622,0.3867205998569117
0.9,70.0,40.25,8.75,46.261896642527354,1.1000559075071332,0.3874664194240214
0.9,70.0,43.75,8.75,49.15216903088584,1.1011576507290008,0.38787450890331415
0.9,70.0,47.25,8.75,52.10405727041989,1.1016100940022029,0.38802775261893824
0.9,70.0,50.75,8.75,55.10782931152057,1.1015823907331883,0.3879895947717803
0.9,70.0,54.25,8.75,58.155586656970556,1.1012019715154886,0.38780826190283624
0.9,70.0,57.75,8.75,61.240879377079814,1.1005645529097685,0.3875202891440913
0.9,70.0,61.25,8.75,64.35840636825641,1.0997419627762979,0.3871533213922874
0.9,70.0,64.75,8.75,67.50378225750754,1.0987881099034367,0.386728277051103
0.9,70.0,68.25,8.75,70.6733557436865,1.097743476914572,0.3862609942117868
0.9,70.0,71.75,8.75,73.86406753555335,1.0966384784373069,0.38576347264349836
0.9,70.0,75.25,8.75,77.07333879784161,1.0954959641475734,0.3852448069803985
0.9,70.0,-71.75,12.25,77.16558879755306,0.8928549700679056,0.31650313723356593
0.9,70.0,-68.25,12.25,74.17039615007023,0.8913597928153117,0.31603653519086333
0.9,70.0,-64.75,12.25,71.20908975478369,0.8898828834035258,0.3155675979734972
0.9,70.0,-61.25,12.25,68.28602105623436,0.8884436828373491,0.3151024608436442
0.9,70.0,-57.75,12.25,65.40625089467102,0.88706764018995,0.3146492939573592
0.9,70.0,-54.25,12.25,62.57568162344817,0.8857878949192873,0.3142188977623619
0.9,70.0,-50.75,12.25,59.80121345968755,0.8846473870435914,0.3138254574925518
0.9,70.0,-47.25,12.25,57.09092753728964,0.8837014633545595,0.31348748615201927
0.9,70.0,-43.75,12.25,54.45429700546866,0.8830210216317448,0.31322897653095066
0.9,70.0,-40.25,12.25,51.90242424319152,0.8826961654963416,0.3130807629723925
0.9,70.0,-36.75,12.25,49.44829716668934,0.8828402015077436,0.3130820448013399
0.9,70.0,-33.25,12.25,47.10704841825839,0.8835935493882151,0.3132819337141392
0.9,70.0,-29.75,12.25,44.89618686272464,0.8851267007057306,0.31374073362010996
0.9,70.0,-26.25,12.25,42.83575036088277,0.8876407066645983,0.3145304224424632
0.9,70.0,-22.75,12.25,40.94830194795719,0.8913628229435219,0.3157334885957252
0.9,70.0,-19.25,12.25,39.25866331803698,0.8965340971549168,0.3174389426646289
0.9,70.0,-15.75,12.25,37.79326067178946,0.9033854045736807,0.31973417323436715
0.9,70.0,-12.25,12.25,36.57896943285089,0.9120997250816842,0.32269170669888014
0.9,70.0,-8.75,12.25,35.641412649053564,0.9227625011801138,0.3263513174512184
0.9,70.0,-5.25,12.25,35.002810569556694,0.9353090710918257,0.3307004972901162
0.9,70.0,-1.75,12.25,34.679676694511414,0.9494862200540535,0.3356593069582543
0.9,70.0,1.75,12.25,34.68083160705645,0.9648482494522794,0.3410771104002509
0.9,70.0,5.25,12.25,35.00624360753044,0.9808004712207298,0.34674633402824806
0.9,70.0,8.75,12.25,35.64703236768894,0.9966845294357091,0.35243189543384434
0.9,70.0,12.25,12.25,36.58663454335796,1.0118801836615852,0.3579076585997693
0.9,70.0,15.75,12.25,37.802793951859314,1.0258907318158945,0.3629881233253868
0.9,70.0,19.25,12.25,39.26986654189993,1.0383891399733016,0.3675466579065821
0.9,70.0,22.75,12.25,40.960969523644835,1.0492210964864703,0.37151830583061507
0.9,70.0,26.25,12.25,42.849680208857684,1.0583768445652784,0.37489096823594265
0.9,70.0,29.75,12.25,44.91118807957897,1.0659490739029929,0.37769099964875047
0.9,70.0,33.25,12.25,47.122945952758,1.0720910514471726,0.37996837561725116
0.9,70.0,36.75,12.25,49.4649340873797,1.076982807392352,0.3817844111931093
0.9,70.0,40.25,12.25,51.919662262706964,1.0808076330533685,0.38320301402389606
0.9,70.0,43.75,12.25,54.4720158583232,1.0837378663371784,0.38428523036415935
0.9,70.0,47.25,12.25,57.109023688258326,1.0859276776775928,0.38508633333170467
0.9,70.0,50.75,12.25,59.819598477112905,1.0875105172069408,0.3856546446332466
0.9,70.0,54.25,12.25,62.59428044933622,1.0885993430730576,0.3860314189353919
0.9,70.0,57.75,12.25,65.42500014719586,1.0892883107452986,0.3862513097354304
0.9,70.0,61.25,12.25,68.30486744713265,1.089655081752592,0.3863431037361506
0.9,70.0,64.75,12.25,71.22798865778672,1.0897632589438737,0.3863305339567098
0.9,70.0,68.25,12.25,74.18931033288561,1.0896646876238383,0.3862330695398236
0.9,70.0,71.75,12.25,77.1844873178302,1.0894015035915714,0.38606663125056984
0.9,70.0,-68.25,15.75,78.61710806161511,0.8992540129858483,0.32129771130064727
0.9,70.0,-64.75,15.75,75.87729670509334,0.8985590197069031,0.32109044019414956
0.9,70.0,-61.25,15.75,73.18752347355253,0.8979807975021242,0.32091613206217556
0.9,70.0,-57.75,15.75,70.5534647170349,0.8975500767512193,0.3207853493544161
0.9,70.0,-54.25,15.75,67.98154597996373,0.8973038293883432,0.32071089665728314
0.9,70.0,-50.75,15.75,65.47903492002261,0.8972862719225158,0.3207082020542095
0.9,70.0,-47.25,15.75,63.05413732075629,0.8975498798481127,0.32079571196540946
0.9,70.0,-43.75,15.75,60.716091356331546,0.8981563103195078,0.32099526382089666
0.9,70.0,-40.25,15.75,58.47525203686341,0.8991770639366551,0.32133237896565675
0.9,70.0,-36.75,15.75,56.343154230824275,0.9006936296824636,0.3218363847785271
0.9,70.0,-33.25,15.75,54.33253784688085,0.9027967506515113,0.3225402360026106
0.9,70.0,-29.75,15.75,52.45731365331092,0.9055843380731987,0.32347986254185684
0.9,70.0,-26.25,15.75,50.732443566549854,0.9091574811990671,0.3246928371724722
0.9,70.0,-22.75,15.75,49.173706531791545,0.9136140119815191,0.32621615506146523
0.9,70.0,-19.25,15.75,47.7973235407184,0.9190392768124438,0.3280829765147486
0.9,70.0,-15.75,15.75,46.61942478396721,0.9254942373126028,0.3303183489392816
0.9,70.0,-12.25,15.75,45.655362499844045,0.9330018228371415,0.3329342065295862
0.9,70.0,-8.75,15.75,44.91890340767563,0.941533502473135,0.33592433143630523
0.9,70.0,-5.25,15.75,44.421371699255594,0.9509990347384173,0.33926033547730805
0.9,70.0,-1.75,15.75,44.170846598941175,0.9612427727911647,0.34288990735984787
0.9,70.0,1.75,15.75,44.17153487265433,0.9720492213816075,0.3467383608501359
0.9,70.0,5.25,15.75,44.42342534151965,0.9831585758073832,0.3507138439858405
0.9,70.0,8.75,15.75,44.9222897198362,0.9942902144688107,0.3547155682370018
0.9,70.0,12.25,15.75,45.66002942880966,1.0051696543513813,0.3586435003929019
0.9,70.0,15.75,15.75,46.6253042091896,1.0155534519690772,0.36240753152568034
0.9,70.0,19.25,15.75,47.804335192898805,1.0252474033735113,0.36593439065287736
0.9,70.0,22.75,15.75,49.181762075211616,1.0341156698201588,0.36917136020197205
0.9,70.0,26.25,15.75,50.74145045792469,1.0420810390620097,0.3720867784825761
0.9,70.0,29.75,15.75,52.46717847503119,1.0491184279070898,0.3746680247397087
0.9,70.0,33.25,15.75,54.34316900775631,1.0552445048058658,0.37691799381033086
0.9,70.0,36.75,15.75,56.35446397923666,1.0605061079783888,0.3788510287938764
0.9,70.0,40.25,15.75,58.487157839711706,1.0649693891548333,0.3804890265216597
0.9,70.0,43.75,15.75,60.72851673696784,1.0687107564097917,0.38185813230959986
0.9,70.0,47.25,15.75,63.06701226261697,1.0718099839272408,0.3829861821081253
0.9,70.0,50.75,15.75,65.492295943418,1.0743453963569074,0.38390087960884284
0.9,70.0,54.25,15.75,67.99513598674302,1.0763908004906686,0.38462860405582455
0.9,70.0,57.75,15.75,70.56733267994154,1.0780137630638478,0.38519371172114925
0.9,70.0,61.25,15.75,73.20162403213284,1.0792748538386499,0.3856181979605383
0.9,70.0,64.75,15.75,75.89158971178594,1.0802275355260804,0.38592160458240954
0.9,70.0,68.25,15.75,78.63155811356482,1.0809184566551828,0.3861210847328454
0.9,70.0,-61.25,19.25,78.8082042253216,0.9073398613392742,0.32686712961006237
0.9,70.0,-57.75,19.25,76.40975774560505,0.9076236386295625,0.3269922039700898
0.9,70.0,-54.25,19.25,74.08165950184915,0.9081238142380788,0.327187610078013
0.9,70.0,-50.75,19.25,71.83071953607737,0.9088762616447311,0.3274662734758322
0.9,70.0,-47.25,19.25,69.66438691888676,0.9099209379704191,0.32784267926100386
0.9,70.0,-43.75,19.25,67.59076724763761,0.911301701527609,0.3283328314647318
0.9,70.0,-40.25,19.25,65.61862175211368,0.9130657972432996,0.32895409548204974
0.9,70.0,-36.75,19.25,63.75734075571252,0.9152628897707021,0.32972487876783974
0.9,70.0,-33.25,19.25,62.01688315897122,0.9179435153047281,0.3306641010628359
0.9,70.0,-29.75,19.25,60.40767318802685,0.9211568334382839,0.3317904077355401
0.9,70.0,-26.25,19.25,58.94044623763978,0.9249476019468413,0.33312109335374407
0.9,70.0,-22.75,19.25,57.626037683945604,0.9293523826399486,0.33467073267765
0.9,70.0,-19.25,19.25,56.475112826605766,0.9343951238464598,0.33644956461495873
0.9,70.0,-15.75,19.25,55.49784232295161,0.9400824493930561,0.3384617432534146
0.9,70.0,-12.25,19.25,54.7035362662985,0.9463991911172233,0.3407036449575327
0.9,70.0,-8.75,19.25,54.100258899041556,0.9533048781189802,0.3431624919737626
0.9,70.0,-5.25,19.25,53.69445504242062,0.9607319719420353,0.3458155829498178
0.9,70.0,-1.75,19.25,53.490624150873174,0.9685865379076668,0.34863039482774105
0.9,70.0,1.75,19.25,53.49107822210232,0.9767517354848201,0.3515657120529283
0.9,70.0,5.25,19.25,53.695812445579996,0.9850940260578399,0.354573769754072
0.9,70.0,8.75,19.25,54.1025054776835,0.9934714499441066,0.35760319158251047
0.9,70.0,12.25,19.25,54.70664913252531,1.001742875853541,0.36060233688024435
0.9,70.0,15.75,19.25,55.50179085781748,1.0097769242287524,0.3635225879367838
0.9,70.0,19.25,19.25,56.47985989098555,1.0174593746121845,0.36632113468503985
0.9,70.0,22.75,19.25,57.631541061145825,1.0246982400833249,0.3689629431048327
0.9,70.0,26.25,19.25,58.9466600272418,1.0314261972677077,0.37142177461315734
0.9,70.0,29.75,19.25,60.414549187420874,1.037600542869226,0.3736802997427628
0.9,70.0,33.25,19.25,62.02437211153734,1.043201190939082,0.37572947847203475
0.9,70.0,36.75,19.25,63.76539342840654,1.0482273839660803,0.3775674456874133
0.9,70.0,40.25,19.25,65.62718982154036,1.0526937832031402,0.3791981412091089
0.9,70.0,43.75,19.25,67.59980399369793,1.0566264864592327,0.3806298870006555
0.9,70.0,47.25,19.25,69.67384773730434,1.0600593565156684,0.3818740558036122
0.9,70.0,50.75,19.25,71.8405622888125,1.0630308799664967,0.3829439173508533
0.9,70.0,54.25,19.25,74.09184473371207,1.065581642673155,0.38385369919244705
0.9,70.0,57.75,19.25,76.42024878585524,1.0677524143289943,0.3846178639985443
0.9,70.0,61.25,19.25,78.818967206336,1.0695827788127268,0.38525058384322797
0.9,70.0,-50.75,22.75,78.64011724954516,0.9190371788457292,0.33388714653859436
0.9,70.0,-47.25,22.75,76.69993362171022,0.9205375866419531,0.33444172140764294
0.9,70.0,-43.75,22.75,74.85335722916638,0.9223333057115842,0.3350981456508613
0.9,70.0,-40.25,22.75,73.10747045548273,0.9244527474550724,0.3358671370705215
0.9,70.0,-36.75,22.75,71.46964364847297,0.9269236369918651,0.33675926274307905
0.9,70.0,-33.25,22.75,69.94746106398813,0.9297718097484928,0.3377845070649201
0.9,70.0,-29.75,22.75,68.54862263839186,0.9330197396655854,0.33895173728620215
0.9,70.0,-26.25,22.75,67.28082020920198,0.9366848297658938,0.340268076206813
0.9,70.0,-22.75,22.75,66.1515885691517,0.940777538428092,0.34173820702594343
0.9,70.0,-19.25,22.75,65.16813409632816,0.9452994650727518,0.343363653751087
0.9,70.0,-15.75,22.75,64.33714630246949,0.9502415699482216,0.3451421008317556
0.9,70.0,-12.25,22.75,63.66460087824136,0.9555827441605351,0.34706683038731156
0.9,70.0,-8.75,22.75,63.155565244631944,0.9612889631579834,0.3491263645743581
0.9,70.0,-5.25,22.75,62.81401970261248,0.9673132375574076,0.35130439426035515
0.9,70.0,-1.75,22.75,62.642707755535085,0.9735965107350488,0.3535800536786556
0.9,70.0,1.75,22.75,62.643028313791646,0.9800695457355386,0.3559285612301351
0.9,70.0,5.25,22.75,62.81497900837046,0.9866557090974482,0.35832220064746445
0.9,70.0,8.75,22.75,63.1571563297758,0.9932744236462984,0.36073156125740413
0.9,70.0,12.25,22.75,63.66681237218499,0.9998449552609476,0.36312691889694004
0.9,70.0,15.75,22.75,64.33996278977905,1.0062901477165425,0.36547961757713726
0.9,70.0,19.25,22.75,65.17153657677298,1.0125397361535244,0.36776331316726707
0.9,70.0,22.75,22.75,66.15555499169416,1.0185329479991316,0.3699549692149109
0.9,70.0,26.25,22.75,67.28532605081989,1.0242202193120726,0.3720355361867116
0.9,70.0,29.75,22.75,68.553641491792,1.0295639856385839,0.3739902938855421
0.9,70.0,33.25,22.75,69.95296521113903,1.0345386222010984,0.3758088787395114
0.9,70.0,36.75,22.75,71.47560459582421,1.0391296906250076,0.37748505080692246
0.9,70.0,40.25,22.75,73.11385941522799,1.0433326909244658,0.3790162703352826
0.9,70.0,43.75,22.75,74.86014553889586,1.047151522181941,0.38040315791998225
0.9,70.0,47.25,22.75,76.70709309567067,1.0505968326039814,0.38164890486624087
0.9,70.0,50.75,22.75,78.64762046454378,1.0536844013173772,0.3827586867711643
0.9,70.0,-36.75,26.25,79.34068197608978,0.9362495158693461,0.3430732132251767
0.9,70.0,-33.25,26.25,77.99553181027679,0.9390649200942448,0.3441080047247421
0.9,70.0,-29.75,26.25,76.7647510981365,0.942178992790402,0.3452494929209273
0.9,70.0,-26.25,26.25,75.65392459970688,0.9455966100988468,0.3464999882645392
0.9,70.0,-22.75,26.25,74.66840985419744,0.9493177025726321,0.3478600137910786
0.9,70.0,-19.25,26.25,73.81323083476148,0.9533364467745126,0.34932799338119075
0.9,70.0,-15.75,26.25,73.09296737762281,0.957640604297968,0.3508999904571627
0.9,70.0,-12.25,26.25,72.51164498934195,0.9622110901471679,0.35256952804429614
0.9,70.0,-8.75,26.25,72.07263043156483,0.9670218475404249,0.35432751965751164
0.9,70.0,-5.25,26.25,71.77853888134479,0.9720400894970377,0.3561623346393898
0.9,70.0,-1.75,26.25,71.63115825035881,0.9772269388766348,0.3580600117108736
0.9,70.0,1.75,26.25,71.63139578623829,0.9825384604941776,0.3600046193362285
0.9,70.0,5.25,26.25,71.77925021122427,0.9879270360134975,0.361978748563987
0.9,70.0,8.75,26.25,72.07381179405525,0.993342992323852,0.36396410465709217
0.9,70.0,12.25,26.25,72.5132902127618,0.9987363628854545,0.36594215462638296
0.9,70.0,15.75,26.25,73.09506802593694,1.0040586460689733,0.3678947818399317
0.9,70.0,19.25,26.25,73.81577639653926,1.009264427083718,0.36980489636112024
0.9,70.0,22.75,26.25,74.67138797207296,1.014312749868155,0.3716569587018903
0.9,70.0,26.25,26.25,75.65732132299479,1.019168158323014,0.3734373853242977
0.9,70.0,29.75,26.25,76.7685511516434,1.0238013659914684,0.3751348189479637
0.9,70.0,33.25,26.25,77.99971886684625,1.0281895529141767,0.37674026135825966
0.9,70.0,36.75,26.25,79.34523892460155,1.0323163220701166,0.3782470788990586
